Date,Region,Value
2025-03-07,HSE Dublin and South East,1.4243184279804437
2025-03-07,HSE Mid West,1.6424511844331642
2025-03-07,HSE South West,1.1837986013986013
2025-03-07,HSE West and North West,1.3003597133757963
2025-03-08,HSE Dublin and Midlands,0.7634499727520436
2025-03-08,HSE Dublin and North East,0.034965596465390276
2025-03-08,HSE Dublin and South East,0.9130246333207974
2025-03-08,HSE Mid West,1.7123427241962776
2025-03-08,HSE South West,0.3329433566433566
2025-03-08,HSE West and North West,1.3608415605095543
2025-03-09,HSE Dublin and Midlands,1.086448038147139
2025-03-09,HSE Dublin and North East,0.6643463328424153
2025-03-09,HSE Dublin and South East,0.9495456186536292
2025-03-09,HSE Mid West,1.677396954314721
2025-03-09,HSE South West,0.5918993006993006
2025-03-09,HSE West and North West,1.7237326433121019
2025-03-10,HSE Dublin and Midlands,2.7308018256130793
2025-03-10,HSE Dublin and North East,2.237798173784978
2025-03-10,HSE Dublin and South East,1.7164863106430988
2025-03-10,HSE Mid West,2.0967461928934013
2025-03-10,HSE South West,1.1837986013986015
2025-03-10,HSE West and North West,3.326501592356688
2025-03-11,HSE Dublin and Midlands,2.0848056948228884
2025-03-11,HSE Dublin and North East,2.1329013843888074
2025-03-11,HSE Dublin and South East,1.4243184279804437
2025-03-11,HSE Mid West,2.306420812182741
2025-03-11,HSE South West,1.257786013986014
2025-03-11,HSE West and North West,3.235778821656051
2025-03-12,HSE Dublin and Midlands,1.497536485013624
2025-03-12,HSE Dublin and North East,1.4685550515463919
2025-03-12,HSE Dublin and South East,1.2051925159834525
2025-03-12,HSE Mid West,2.1666377326565147
2025-03-12,HSE South West,1.2207923076923075
2025-03-12,HSE West and North West,3.114815127388535
2025-03-13,HSE Dublin and Midlands,1.761807629427793
2025-03-13,HSE Dublin and North East,1.1538646833578792
2025-03-13,HSE Dublin and South East,1.5338813839789396
2025-03-13,HSE Mid West,1.7472884940778344
2025-03-13,HSE South West,1.1837986013986013
2025-03-13,HSE West and North West,1.9354191082802548
2025-03-14,HSE Dublin and Midlands,1.2332653405994551
2025-03-14,HSE Dublin and North East,0.7692431222385862
2025-03-14,HSE Dublin and South East,1.2051925159834525
2025-03-14,HSE Mid West,1.572559644670051
2025-03-14,HSE South West,0.517911888111888
2025-03-14,HSE West and North West,1.572528025477707
2025-03-15,HSE Dublin and Midlands,0.23490768392370573
2025-03-15,HSE Dublin and North East,0.034965596465390276
2025-03-15,HSE Dublin and South East,0.5843357653253103
2025-03-15,HSE Mid West,0.7338611675126904
2025-03-15,HSE South West,0.07398741258741258
2025-03-15,HSE West and North West,0.4536138535031847
2025-03-16,HSE Dublin and Midlands,0.3229980653950954
2025-03-16,HSE Dublin and North East,0.1398623858615611
2025-03-16,HSE Dublin and South East,0.5112937946596465
2025-03-16,HSE Mid West,0.7688069373942471
2025-03-16,HSE South West,0.2959496503496503
2025-03-16,HSE West and North West,0.6350593949044586
2025-03-17,HSE Dublin and Midlands,0.7634499727520436
2025-03-17,HSE Dublin and North East,0.2797247717231222
2025-03-17,HSE Dublin and South East,0.6938987213238059
2025-03-17,HSE Mid West,1.223101945854484
2025-03-17,HSE South West,0.5918993006993006
2025-03-17,HSE West and North West,0.6653003184713376
2025-03-18,HSE Dublin and Midlands,1.0277211171662124
2025-03-18,HSE Dublin and North East,0.6993119293078056
2025-03-18,HSE Dublin and South East,1.6069233546446033
2025-03-18,HSE Mid West,1.3628850253807108
2025-03-18,HSE South West,1.7387041958041958
2025-03-18,HSE West and North West,1.360841560509554
2025-03-19,HSE Dublin and Midlands,1.7911710899182562
2025-03-19,HSE Dublin and North East,0.7692431222385862
2025-03-19,HSE Dublin and South East,1.1686715306506206
2025-03-19,HSE Mid West,1.432776565143824
2025-03-19,HSE South West,2.626553146853147
2025-03-19,HSE West and North West,2.358792038216561
2025-03-20,HSE Dublin and Midlands,0.9983576566757494
2025-03-20,HSE Dublin and North East,0.9440711045655376
2025-03-20,HSE Dublin and South East,0.9860666039864612
2025-03-20,HSE Mid West,1.0833188663282574
2025-03-20,HSE South West,2.29360979020979
2025-03-20,HSE West and North West,1.9354191082802548
2025-03-21,HSE Dublin and Midlands,1.4975364850136241
2025-03-21,HSE Dublin and North East,0.5244839469808542
2025-03-21,HSE Dublin and South East,1.0956295599849568
2025-03-21,HSE Mid West,1.5376138747884942
2025-03-21,HSE South West,1.5907293706293706
2025-03-21,HSE West and North West,1.4515643312101911
2025-03-22,HSE Dublin and Midlands,1.086448038147139
2025-03-22,HSE Dublin and North East,0.45455275405007367
2025-03-22,HSE Dublin and South East,0.5478147799924784
2025-03-22,HSE Mid West,1.1182646362098139
2025-03-22,HSE South West,0.9248426573426572
2025-03-22,HSE West and North West,0.6350593949044586
2025-03-23,HSE Dublin and Midlands,1.1745384196185287
2025-03-23,HSE Dublin and North East,0.7692431222385862
2025-03-23,HSE Dublin and South East,0.8034616773223017
2025-03-23,HSE Mid West,1.2929934856175973
2025-03-23,HSE South West,0.7398741258741258
2025-03-23,HSE West and North West,0.8769867834394904
2025-03-24,HSE Dublin and Midlands,1.9967153133514988
2025-03-24,HSE Dublin and North East,1.3986238586156112
2025-03-24,HSE Dublin and South East,1.6069233546446033
2025-03-24,HSE Mid West,1.4677223350253807
2025-03-24,HSE South West,2.5895594405594404
2025-03-24,HSE West and North West,1.844696337579618
2025-03-25,HSE Dublin and Midlands,2.0554422343324252
2025-03-25,HSE Dublin and North East,2.028004594992636
2025-03-25,HSE Dublin and South East,1.1686715306506206
2025-03-25,HSE Mid West,1.887071573604061
2025-03-25,HSE South West,2.441584615384615
2025-03-25,HSE West and North West,2.419273885350319
2025-03-26,HSE Dublin and Midlands,1.908624931880109
2025-03-26,HSE Dublin and North East,2.342694963181149
2025-03-26,HSE Dublin and South East,0.4747728093268146
2025-03-26,HSE Mid West,2.0618004230118445
2025-03-26,HSE South West,2.626553146853147
2025-03-26,HSE West and North West,2.691442197452229
2025-03-27,HSE Dublin and Midlands,2.5252576021798365
2025-03-27,HSE Dublin and North East,1.5734518409425626
2025-03-27,HSE Dublin and South East,0.4747728093268146
2025-03-27,HSE Mid West,2.1666377326565147
2025-03-27,HSE South West,1.5907293706293706
2025-03-27,HSE West and North West,2.0563828025477706
2025-03-28,HSE Dublin and Midlands,1.2039018801089918
2025-03-28,HSE Dublin and North East,1.3986238586156112
2025-03-28,HSE Dublin and South East,0.21912591199699136
2025-03-28,HSE Mid West,2.2714750423011845
2025-03-28,HSE South West,1.8126916083916083
2025-03-28,HSE West and North West,2.1773464968152867
2025-03-29,HSE Dublin and Midlands,0.3229980653950954
2025-03-29,HSE Dublin and North East,0.48951835051546394
2025-03-29,HSE Dublin and South East,0.25564689732982326
2025-03-29,HSE Mid West,1.7123427241962776
2025-03-29,HSE South West,0.9618363636363636
2025-03-29,HSE West and North West,1.0886732484076433
2025-03-30,HSE Dublin and Midlands,0.6459961307901908
2025-03-30,HSE Dublin and North East,1.5734518409425626
2025-03-30,HSE Dublin and South East,0.5843357653253103
2025-03-30,HSE Mid West,1.887071573604061
2025-03-30,HSE South West,0.9618363636363636
2025-03-30,HSE West and North West,1.1491550955414014
2025-03-31,HSE Dublin and Midlands,0.9396307356948229
2025-03-31,HSE Dublin and North East,2.622419734904271
2025-03-31,HSE Dublin and South East,0.9495456186536293
2025-03-31,HSE Mid West,2.0618004230118445
2025-03-31,HSE South West,1.775697902097902
2025-03-31,HSE West and North West,1.9656600318471338
2025-04-01,HSE Dublin and Midlands,1.203901880108992
2025-04-01,HSE Dublin and North East,2.727316524300442
2025-04-01,HSE Dublin and South East,1.2782344866491164
2025-04-01,HSE Mid West,2.026854653130288
2025-04-01,HSE South West,2.737534265734266
2025-04-01,HSE West and North West,1.78421449044586
2025-04-02,HSE Dublin and Midlands,1.6443537874659402
2025-04-02,HSE Dublin and North East,1.7133142268041235
2025-04-02,HSE Dublin and South East,0.9130246333207974
2025-04-02,HSE Mid West,2.1666377326565147
2025-04-02,HSE South West,2.552565734265734
2025-04-02,HSE West and North West,1.8749372611464967
2025-04-03,HSE Dublin and Midlands,1.2919922615803814
2025-04-03,HSE Dublin and North East,2.7972477172312225
2025-04-03,HSE Dublin and South East,0.6208567506581422
2025-04-03,HSE Mid West,1.991908883248731
2025-04-03,HSE South West,1.9976601398601397
2025-04-03,HSE West and North West,1.391082484076433
2025-04-04,HSE Dublin and Midlands,0.8515403542234332
2025-04-04,HSE Dublin and North East,1.8182110162002945
2025-04-04,HSE Dublin and South East,0.9130246333207973
2025-04-04,HSE Mid West,1.327939255499154
2025-04-04,HSE South West,1.1837986013986013
2025-04-04,HSE West and North West,1.633009872611465
2025-04-05,HSE Dublin and Midlands,0.675359591280654
2025-04-05,HSE Dublin and North East,0.3496559646539028
2025-04-05,HSE Dublin and South East,0.328688867995487
2025-04-05,HSE Mid West,0.5241865482233503
2025-04-05,HSE South West,0.6658867132867132
2025-04-05,HSE West and North West,1.1491550955414014
2025-04-06,HSE Dublin and Midlands,1.1158114986376022
2025-04-06,HSE Dublin and North East,0.6993119293078056
2025-04-06,HSE Dublin and South East,0.693898721323806
2025-04-06,HSE Mid West,1.0483730964467006
2025-04-06,HSE South West,0.3329433566433566
2025-04-06,HSE West and North West,1.5422871019108282
2025-04-07,HSE Dublin and Midlands,1.6149903269754768
2025-04-07,HSE Dublin and North East,1.643383033873343
2025-04-07,HSE Dublin and South East,1.3147554719819483
2025-04-07,HSE Mid West,1.5026681049069375
2025-04-07,HSE South West,1.2207923076923075
2025-04-07,HSE West and North West,2.1773464968152867
2025-04-08,HSE Dublin and Midlands,2.3197133787465942
2025-04-08,HSE Dublin and North East,1.3986238586156112
2025-04-08,HSE Dublin and South East,1.2051925159834525
2025-04-08,HSE Mid West,1.7123427241962776
2025-04-08,HSE South West,1.8126916083916083
2025-04-08,HSE West and North West,1.78421449044586
2025-04-09,HSE Dublin and Midlands,1.526899945504087
2025-04-09,HSE Dublin and North East,0.6293807363770251
2025-04-09,HSE Dublin and South East,1.1686715306506206
2025-04-09,HSE Mid West,1.5376138747884942
2025-04-09,HSE South West,1.3317734265734265
2025-04-09,HSE West and North West,1.693491719745223
2025-04-10,HSE Dublin and Midlands,1.8205345504087194
2025-04-10,HSE Dublin and North East,0.7692431222385862
2025-04-10,HSE Dublin and South East,0.657377735990974
2025-04-10,HSE Mid West,1.8171800338409476
2025-04-10,HSE South West,1.2207923076923077
2025-04-10,HSE West and North West,1.814455414012739
2025-04-11,HSE Dublin and Midlands,1.5856268664850137
2025-04-11,HSE Dublin and North East,0.6643463328424153
2025-04-11,HSE Dublin and South East,0.8034616773223016
2025-04-11,HSE Mid West,1.7822342639593909
2025-04-11,HSE South West,0.3699370629370629
2025-04-11,HSE West and North West,1.2398778662420382
2025-04-12,HSE Dublin and Midlands,0.7047230517711173
2025-04-12,HSE Dublin and North East,0.2797247717231222
2025-04-12,HSE Dublin and South East,0.14608394133132757
2025-04-12,HSE Mid West,0.9435357868020305
2025-04-12,HSE South West,0.07398741258741258
2025-04-12,HSE West and North West,0.39313200636942675
2025-04-13,HSE Dublin and Midlands,0.9983576566757494
2025-04-13,HSE Dublin and North East,0.7692431222385862
2025-04-13,HSE Dublin and South East,0.5843357653253103
2025-04-13,HSE Mid West,1.677396954314721
2025-04-13,HSE South West,0.2959496503496503
2025-04-13,HSE West and North West,1.0886732484076433
2025-04-14,HSE Dublin and Midlands,1.9379883923705723
2025-04-14,HSE Dublin and North East,2.727316524300442
2025-04-14,HSE Dublin and South East,1.35127645731478
2025-04-14,HSE Mid West,1.7472884940778344
2025-04-14,HSE South West,0.8138615384615384
2025-04-14,HSE West and North West,1.9354191082802548
2025-04-15,HSE Dublin and Midlands,1.9086249318801092
2025-04-15,HSE Dublin and North East,1.888142209131075
2025-04-15,HSE Dublin and South East,1.679965325310267
2025-04-15,HSE Mid West,1.9569631133671743
2025-04-15,HSE South West,1.1098111888111886
2025-04-15,HSE West and North West,2.2378283439490447
2025-04-16,HSE Dublin and Midlands,2.7895287465940055
2025-04-16,HSE Dublin and North East,2.6923509278350517
2025-04-16,HSE Dublin and South East,1.1686715306506206
2025-04-16,HSE Mid West,2.131691962774958
2025-04-16,HSE South West,1.5167419580419579
2025-04-16,HSE West and North West,2.4495148089171974
2025-04-17,HSE Dublin and Midlands,2.583984523160763
2025-04-17,HSE Dublin and North East,1.853176612665685
2025-04-17,HSE Dublin and South East,0.8399826626551335
2025-04-17,HSE Mid West,2.0967461928934013
2025-04-17,HSE South West,1.4427545454545454
2025-04-17,HSE West and North West,1.814455414012739
2025-04-18,HSE Dublin and Midlands,1.8792614713896458
2025-04-18,HSE Dublin and North East,0.5594495434462444
2025-04-18,HSE Dublin and South East,0.6208567506581422
2025-04-18,HSE Mid West,2.0967461928934013
2025-04-18,HSE South West,0.5549055944055943
2025-04-18,HSE West and North West,1.1189141719745224
2025-04-19,HSE Dublin and Midlands,0.7047230517711172
2025-04-19,HSE Dublin and North East,0.10489678939617084
2025-04-19,HSE Dublin and South East,0.07304197066566379
2025-04-19,HSE Mid West,1.327939255499154
2025-04-19,HSE South West,0.4809181818181818
2025-04-19,HSE West and North West,0.7257821656050956
2025-04-20,HSE Dublin and Midlands,0.7340865122615804
2025-04-20,HSE Dublin and North East,0.0
2025-04-20,HSE Dublin and South East,0.18260492666415945
2025-04-20,HSE Mid West,1.2580477157360408
2025-04-20,HSE South West,0.3329433566433566
2025-04-20,HSE West and North West,0.6955412420382165
2025-04-21,HSE Dublin and Midlands,1.2332653405994551
2025-04-21,HSE Dublin and North East,0.7342775257731959
2025-04-21,HSE Dublin and South East,0.6938987213238059
2025-04-21,HSE Mid West,2.131691962774958
2025-04-21,HSE South West,0.7028804195804196
2025-04-21,HSE West and North West,1.0584323248407643
2025-04-22,HSE Dublin and Midlands,2.730801825613079
2025-04-22,HSE Dublin and North East,1.503520648011782
2025-04-22,HSE Dublin and South East,1.3147554719819483
2025-04-22,HSE Mid West,1.9569631133671743
2025-04-22,HSE South West,1.2207923076923077
2025-04-22,HSE West and North West,1.7539735668789809
2025-04-23,HSE Dublin and Midlands,2.877619128065395
2025-04-23,HSE Dublin and North East,1.5384862444771725
2025-04-23,HSE Dublin and South East,1.4608394133132758
2025-04-23,HSE Mid West,1.9220173434856178
2025-04-23,HSE South West,2.367597202797203
2025-04-23,HSE West and North West,2.328551114649682
2025-04-24,HSE Dublin and Midlands,2.3490768392370573
2025-04-24,HSE Dublin and North East,0.6993119293078056
2025-04-24,HSE Dublin and South East,1.3512764573147802
2025-04-24,HSE Mid West,2.0618004230118445
2025-04-24,HSE South West,1.0728174825174825
2025-04-24,HSE West and North West,1.693491719745223
2025-04-25,HSE Dublin and Midlands,1.8205345504087194
2025-04-25,HSE Dublin and North East,0.48951835051546394
2025-04-25,HSE Dublin and South East,1.2417135013162843
2025-04-25,HSE Mid West,1.991908883248731
2025-04-25,HSE South West,0.628893006993007
2025-04-25,HSE West and North West,2.4192738853503184
2025-04-26,HSE Dublin and Midlands,0.46981536784741146
2025-04-26,HSE Dublin and North East,0.0
2025-04-26,HSE Dublin and South East,0.14608394133132757
2025-04-26,HSE Mid West,1.6424511844331642
2025-04-26,HSE South West,0.44392447552447545
2025-04-26,HSE West and North West,1.360841560509554
2025-04-27,HSE Dublin and Midlands,0.7340865122615804
2025-04-27,HSE Dublin and North East,0.3146903681885125
2025-04-27,HSE Dublin and South East,0.657377735990974
2025-04-27,HSE Mid West,2.1666377326565147
2025-04-27,HSE South West,0.8138615384615384
2025-04-27,HSE West and North West,2.0563828025477706
2025-04-28,HSE Dublin and Midlands,1.3213557220708447
2025-04-28,HSE Dublin and North East,1.3286926656848306
2025-04-28,HSE Dublin and South East,1.022587589319293
2025-04-28,HSE Mid West,2.446203891708968
2025-04-28,HSE South West,1.0728174825174825
2025-04-28,HSE West and North West,3.1148151273885354
2025-04-29,HSE Dublin and Midlands,1.4388095640326974
2025-04-29,HSE Dublin and North East,1.5734518409425626
2025-04-29,HSE Dublin and South East,1.1686715306506206
2025-04-29,HSE Mid West,2.131691962774958
2025-04-29,HSE South West,1.6277230769230768
2025-04-29,HSE West and North West,2.3890329617834394
2025-04-30,HSE Dublin and Midlands,1.6737172479564033
2025-04-30,HSE Dublin and North East,1.25876147275405
2025-04-30,HSE Dublin and South East,1.1686715306506206
2025-04-30,HSE Mid West,2.3763123519458547
2025-04-30,HSE South West,1.1098111888111888
2025-04-30,HSE West and North West,1.814455414012739
2025-05-01,HSE Dublin and Midlands,1.2332653405994551
2025-05-01,HSE Dublin and North East,0.5244839469808542
2025-05-01,HSE Dublin and South East,0.8399826626551335
2025-05-01,HSE Mid West,2.1666377326565147
2025-05-01,HSE South West,0.8138615384615384
2025-05-01,HSE West and North West,1.572528025477707
2025-05-02,HSE Dublin and Midlands,0.9396307356948229
2025-05-02,HSE Dublin and North East,0.5594495434462445
2025-05-02,HSE Dublin and South East,0.7669406919894698
2025-05-02,HSE Mid West,1.572559644670051
2025-05-02,HSE South West,0.628893006993007
2025-05-02,HSE West and North West,0.7257821656050956
2025-05-03,HSE Dublin and Midlands,0.4404519073569482
2025-05-03,HSE Dublin and North East,0.034965596465390276
2025-05-03,HSE Dublin and South East,0.5843357653253103
2025-05-03,HSE Mid West,0.663969627749577
2025-05-03,HSE South West,0.258955944055944
2025-05-03,HSE West and North West,0.4233729299363057
2025-05-04,HSE Dublin and Midlands,0.6166326702997276
2025-05-04,HSE Dublin and North East,0.2797247717231222
2025-05-04,HSE Dublin and South East,0.7669406919894698
2025-05-04,HSE Mid West,0.7688069373942471
2025-05-04,HSE South West,0.258955944055944
2025-05-04,HSE West and North West,0.5140957006369427
2025-05-05,HSE Dublin and Midlands,1.0277211171662126
2025-05-05,HSE Dublin and North East,0.4195871575846833
2025-05-05,HSE Dublin and South East,0.9130246333207973
2025-05-05,HSE Mid West,1.432776565143824
2025-05-05,HSE South West,0.7028804195804195
2025-05-05,HSE West and North West,1.1189141719745224
2025-05-06,HSE Dublin and Midlands,0.8809038147138964
2025-05-06,HSE Dublin and North East,1.748279823269514
2025-05-06,HSE Dublin and South East,1.314755471981948
2025-05-06,HSE Mid West,2.131691962774958
2025-05-06,HSE South West,1.146804895104895
2025-05-06,HSE West and North West,2.328551114649682
2025-05-07,HSE Dublin and Midlands,1.8205345504087194
2025-05-07,HSE Dublin and North East,1.0489678939617084
2025-05-07,HSE Dublin and South East,1.4973603986461077
2025-05-07,HSE Mid West,2.026854653130288
2025-05-07,HSE South West,1.6277230769230768
2025-05-07,HSE West and North West,2.5402375796178345
2025-05-08,HSE Dublin and Midlands,1.5268999455040873
2025-05-08,HSE Dublin and North East,0.9091055081001473
2025-05-08,HSE Dublin and South East,1.6799653253102673
2025-05-08,HSE Mid West,1.7822342639593909
2025-05-08,HSE South West,1.3317734265734265
2025-05-08,HSE West and North West,2.1168646496815287
2025-05-09,HSE Dublin and Midlands,1.2039018801089918
2025-05-09,HSE Dublin and North East,0.5244839469808542
2025-05-09,HSE Dublin and South East,1.2782344866491162
2025-05-09,HSE Mid West,1.6075054145516074
2025-05-09,HSE South West,1.1837986013986013
2025-05-09,HSE West and North West,1.78421449044586
2025-05-10,HSE Dublin and Midlands,0.5579057493188011
2025-05-10,HSE Dublin and North East,0.1748279823269514
2025-05-10,HSE Dublin and South East,0.21912591199699138
2025-05-10,HSE Mid West,1.6075054145516074
2025-05-10,HSE South West,0.517911888111888
2025-05-10,HSE West and North West,1.0584323248407643
2025-05-11,HSE Dublin and Midlands,0.5579057493188011
2025-05-11,HSE Dublin and North East,0.1398623858615611
2025-05-11,HSE Dublin and South East,0.21912591199699136
2025-05-11,HSE Mid West,1.677396954314721
2025-05-11,HSE South West,0.8138615384615384
2025-05-11,HSE West and North West,1.5120461783439492
2025-05-12,HSE Dublin and Midlands,0.7340865122615804
2025-05-12,HSE Dublin and North East,0.7342775257731959
2025-05-12,HSE Dublin and South East,0.8399826626551337
2025-05-12,HSE Mid West,2.2714750423011845
2025-05-12,HSE South West,0.9248426573426572
2025-05-12,HSE West and North West,2.2680692675159237
2025-05-13,HSE Dublin and Midlands,1.3800826430517712
2025-05-13,HSE Dublin and North East,1.1538646833578792
2025-05-13,HSE Dublin and South East,1.7530072959759306
2025-05-13,HSE Mid West,2.446203891708968
2025-05-13,HSE South West,0.887848951048951
2025-05-13,HSE West and North West,2.842646815286624
2025-05-14,HSE Dublin and Midlands,1.5268999455040873
2025-05-14,HSE Dublin and North East,1.0489678939617084
2025-05-14,HSE Dublin and South East,1.35127645731478
2025-05-14,HSE Mid West,2.3763123519458547
2025-05-14,HSE South West,0.99883006993007
2025-05-14,HSE West and North West,2.782164968152866
2025-05-15,HSE Dublin and Midlands,1.8205345504087194
2025-05-15,HSE Dublin and North East,0.6993119293078056
2025-05-15,HSE Dublin and South East,1.0591085746521247
2025-05-15,HSE Mid West,1.991908883248731
2025-05-15,HSE South West,1.4797482517482516
2025-05-15,HSE West and North West,2.5402375796178345
2025-05-16,HSE Dublin and Midlands,1.2919922615803814
2025-05-16,HSE Dublin and North East,0.10489678939617084
2025-05-16,HSE Dublin and South East,0.5843357653253103
2025-05-16,HSE Mid West,1.8171800338409476
2025-05-16,HSE South West,0.887848951048951
2025-05-16,HSE West and North West,1.874937261146497
2025-05-17,HSE Dublin and Midlands,0.8809038147138964
2025-05-17,HSE Dublin and North East,0.034965596465390276
2025-05-17,HSE Dublin and South East,0.328688867995487
2025-05-17,HSE Mid West,1.1881561759729273
2025-05-17,HSE South West,0.7028804195804195
2025-05-17,HSE West and North West,0.7862640127388535
2025-05-18,HSE Dublin and Midlands,0.8809038147138966
2025-05-18,HSE Dublin and North East,0.41958715758468335
2025-05-18,HSE Dublin and South East,0.5843357653253103
2025-05-18,HSE Mid West,1.2580477157360408
2025-05-18,HSE South West,0.5918993006993007
2025-05-18,HSE West and North West,1.300359713375796
2025-05-19,HSE Dublin and Midlands,1.5268999455040873
2025-05-19,HSE Dublin and North East,0.7342775257731959
2025-05-19,HSE Dublin and South East,1.5704023693117715
2025-05-19,HSE Mid West,1.6424511844331642
2025-05-19,HSE South West,1.5537356643356643
2025-05-19,HSE West and North West,1.9656600318471338
2025-05-20,HSE Dublin and Midlands,1.8205345504087194
2025-05-20,HSE Dublin and North East,0.6293807363770251
2025-05-20,HSE Dublin and South East,1.35127645731478
2025-05-20,HSE Mid West,1.677396954314721
2025-05-20,HSE South West,1.1098111888111888
2025-05-20,HSE West and North West,1.663250796178344
2025-05-21,HSE Dublin and Midlands,2.0848056948228884
2025-05-21,HSE Dublin and North East,1.0489678939617084
2025-05-21,HSE Dublin and South East,1.4608394133132758
2025-05-21,HSE Mid West,1.7472884940778344
2025-05-21,HSE South West,1.1837986013986013
2025-05-21,HSE West and North West,1.4818052547770701
2025-05-22,HSE Dublin and Midlands,1.6737172479564033
2025-05-22,HSE Dublin and North East,0.8741399116347569
2025-05-22,HSE Dublin and South East,1.679965325310267
2025-05-22,HSE Mid West,1.6424511844331642
2025-05-22,HSE South West,0.9248426573426574
2025-05-22,HSE West and North West,2.1168646496815287
2025-05-23,HSE Dublin and Midlands,1.2919922615803814
2025-05-23,HSE Dublin and North East,1.0489678939617084
2025-05-23,HSE Dublin and South East,1.059108574652125
2025-05-23,HSE Mid West,1.9569631133671743
2025-05-23,HSE South West,0.7398741258741258
2025-05-23,HSE West and North West,1.421323407643312
2025-05-24,HSE Dublin and Midlands,0.6166326702997276
2025-05-24,HSE Dublin and North East,0.7692431222385862
2025-05-24,HSE Dublin and South East,0.328688867995487
2025-05-24,HSE Mid West,1.6424511844331642
2025-05-24,HSE South West,0.11098111888111886
2025-05-24,HSE West and North West,0.9072277070063695
2025-05-25,HSE Dublin and Midlands,0.7047230517711172
2025-05-25,HSE Dublin and North East,1.1888302798232695
2025-05-25,HSE Dublin and South East,1.059108574652125
2025-05-25,HSE Mid West,1.991908883248731
2025-05-25,HSE South West,0.4069307692307692
2025-05-25,HSE West and North West,1.1491550955414014
2025-05-26,HSE Dublin and Midlands,0.9689941961852861
2025-05-26,HSE Dublin and North East,2.1329013843888074
2025-05-26,HSE Dublin and South East,2.008654193305754
2025-05-26,HSE Mid West,2.026854653130288
2025-05-26,HSE South West,0.7028804195804196
2025-05-26,HSE West and North West,2.1773464968152867
2025-05-27,HSE Dublin and Midlands,1.7911710899182562
2025-05-27,HSE Dublin and North East,0.874139911634757
2025-05-27,HSE Dublin and South East,1.8625702519744265
2025-05-27,HSE Mid West,2.1666377326565147
2025-05-27,HSE South West,0.7028804195804195
2025-05-27,HSE West and North West,2.358792038216561
2025-05-28,HSE Dublin and Midlands,1.7030807084468664
2025-05-28,HSE Dublin and North East,0.8391743151693667
2025-05-28,HSE Dublin and South East,1.2782344866491164
2025-05-28,HSE Mid West,2.2365292724196277
2025-05-28,HSE South West,0.9988300699300698
2025-05-28,HSE West and North West,2.8728877388535032
2025-05-29,HSE Dublin and Midlands,1.7030807084468667
2025-05-29,HSE Dublin and North East,1.7832454197349041
2025-05-29,HSE Dublin and South East,1.1321505453177887
2025-05-29,HSE Mid West,2.2714750423011845
2025-05-29,HSE South West,0.8508552447552447
2025-05-29,HSE West and North West,2.721683121019108
2025-05-30,HSE Dublin and Midlands,1.3800826430517712
2025-05-30,HSE Dublin and North East,1.0839334904270987
2025-05-30,HSE Dublin and South East,0.8765036479879654
2025-05-30,HSE Mid West,1.677396954314721
2025-05-30,HSE South West,0.6658867132867132
2025-05-30,HSE West and North West,1.7237326433121019
2025-05-31,HSE Dublin and Midlands,0.5579057493188011
2025-05-31,HSE Dublin and North East,0.3146903681885125
2025-05-31,HSE Dublin and South East,0.14608394133132757
2025-05-31,HSE Mid West,0.8386984771573605
2025-05-31,HSE South West,0.22196223776223775
2025-05-31,HSE West and North West,0.6955412420382165
2025-06-01,HSE Dublin and Midlands,0.7047230517711172
2025-06-01,HSE Dublin and North East,0.5594495434462445
2025-06-01,HSE Dublin and South East,0.21912591199699136
2025-06-01,HSE Mid West,1.013427326565144
2025-06-01,HSE South West,0.18496853146853146
2025-06-01,HSE West and North West,0.7560230891719745
2025-06-02,HSE Dublin and Midlands,0.6166326702997276
2025-06-02,HSE Dublin and North East,1.014002297496318
2025-06-02,HSE Dublin and South East,0.9860666039864612
2025-06-02,HSE Mid West,1.1182646362098139
2025-06-02,HSE South West,0.7398741258741258
2025-06-02,HSE West and North West,1.2701187898089172
2025-06-03,HSE Dublin and Midlands,0.9983576566757493
2025-06-03,HSE Dublin and North East,1.8182110162002945
2025-06-03,HSE Dublin and South East,2.045175178638586
2025-06-03,HSE Mid West,1.7123427241962776
2025-06-03,HSE South West,0.9988300699300698
2025-06-03,HSE West and North West,2.691442197452229
2025-06-04,HSE Dublin and Midlands,1.2332653405994551
2025-06-04,HSE Dublin and North East,2.1678669808541975
2025-06-04,HSE Dublin and South East,1.3877974426476118
2025-06-04,HSE Mid West,2.0967461928934013
2025-06-04,HSE South West,0.9248426573426572
2025-06-04,HSE West and North West,1.9354191082802548
2025-06-05,HSE Dublin and Midlands,0.6753595912806539
2025-06-05,HSE Dublin and North East,1.2587614727540501
2025-06-05,HSE Dublin and South East,1.059108574652125
2025-06-05,HSE Mid West,2.2365292724196277
2025-06-05,HSE South West,0.7768678321678322
2025-06-05,HSE West and North West,2.2680692675159237
2025-06-06,HSE Dublin and Midlands,0.7047230517711172
2025-06-06,HSE Dublin and North East,0.9790367010309278
2025-06-06,HSE Dublin and South East,1.2051925159834525
2025-06-06,HSE Mid West,1.887071573604061
2025-06-06,HSE South West,1.3317734265734265
2025-06-06,HSE West and North West,2.38903296178344
2025-06-07,HSE Dublin and Midlands,0.41108844686648505
2025-06-07,HSE Dublin and North East,0.034965596465390276
2025-06-07,HSE Dublin and South East,0.6208567506581422
2025-06-07,HSE Mid West,1.2929934856175973
